player,format,matches,innings_count,total_runs,total_balls,total_fours,total_sixes,dismissals,avg_sr,avg_boundary,avg_dot_pct,highest_score,fifties,hundreds,ducks,batting_avg,consistency,balls_bowled,runs_given,wickets,matches_bowled,dot_balls,overs_bowled,economy,bowling_avg,strike_rate_bowl,dot_pct_bowl,role,formats_played,bat_impact,bowl_impact,impact_score,cluster,pca_x,pca_y
Muslim Yar,T20I,22.0,22.0,261.0,214.0,16.0,15.0,16.0,104.43318181818182,11.455454545454543,47.651363636363634,39.0,0.0,0.0,2.0,16.31,22.73,947.0,1080.0,57.0,47.0,394.0,157.8,6.84,18.95,16.61,41.61,Allrounder,T20I,24.267266453183797,52.739910961008405,35.66,3.0,0.7929062516819555,0.0696410832931743
Mustafa Omer,T20I,6.0,6.0,80.0,95.0,6.0,3.0,6.0,69.94833333333334,7.701666666666667,65.02666666666666,33.0,0.0,0.0,1.0,13.33,33.33,,,,,,,,,,,Batter,T20I,20.65476125600661,0.0,12.39,,,
Mustafizur Rahman,IPL,7.0,7.0,13.0,24.0,0.0,1.0,2.0,43.94571428571429,2.0414285714285714,66.25857142857143,8.0,0.0,0.0,3.0,6.5,0.0,1364.0,1879.0,65.0,60.0,514.0,227.3,8.27,28.91,20.98,37.68,Allrounder,IPL+ODI+T20I,7.04241402518337,48.32650128513545,23.56,1.0,-2.0418291935522523,1.6540349581971123
Mustafizur Rahman,ODI,50.0,50.0,160.0,328.0,17.0,1.0,23.0,38.9798,2.537,71.508,20.0,0.0,0.0,19.0,6.96,2.0,5174.0,4584.0,169.0,106.0,2892.0,862.3,5.32,27.12,30.62,55.89,Allrounder,IPL+ODI+T20I,7.325861291034524,70.34007455553954,32.53,4.0,-3.4531209111405774,-0.6703467156105734
Mustafizur Rahman,T20I,32.0,32.0,91.0,131.0,4.0,4.0,17.0,63.3971875,5.374375,64.8065625,11.0,0.0,0.0,9.0,5.35,0.0,2496.0,3104.0,148.0,114.0,1101.0,416.0,7.46,20.97,16.86,44.11,Allrounder,IPL+ODI+T20I,9.871228675151366,60.49860186730217,30.12,4.0,-1.9201183853086679,0.873352678896549
Mustapha Suwareh,T20I,8.0,8.0,24.0,52.0,2.0,0.0,8.0,39.09625,2.5,72.43125,7.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,Batter,T20I,5.657792931925816,0.0,3.39,,,
Mustapha Yusuf,T20I,,,,,,,,,,,,,,,,,84.0,122.0,3.0,5.0,40.0,14.0,8.71,40.67,28.0,47.62,Bowler,T20I,0.0,43.7899568167979,17.52,,,
Muzahir Raza,ODI,,,,,,,,,,,,,,,,,96.0,45.0,2.0,4.0,75.0,16.0,2.81,22.5,48.0,78.12,Bowler,ODI+T20I,0.0,67.65053603337661,27.06,,,
Muzahir Raza,T20I,,,,,,,,,,,,,,,,,114.0,164.0,8.0,6.0,51.0,19.0,8.63,20.5,14.25,44.74,Bowler,ODI+T20I,0.0,45.149153820951526,18.06,,,
Myat Thu Aung,T20I,10.0,10.0,69.0,139.0,3.0,0.0,6.0,50.623000000000005,2.468,64.342,18.0,0.0,0.0,0.0,11.5,0.0,,,,,,,,,,,Batter,T20I,9.440768707113211,0.0,5.66,,,
N Acawei,T20I,8.0,8.0,68.0,90.0,5.0,3.0,7.0,70.625,7.99375,62.315,14.0,0.0,0.0,1.0,9.71,0.0,,,,,,,,,,,Batter,T20I,13.01689634203205,0.0,7.81,,,
N Advani,T20I,,,,,,,,,,,,,,,,,62.0,74.0,5.0,5.0,22.0,10.3,7.18,14.8,12.4,35.48,Bowler,T20I,0.0,45.55062353296202,18.22,,,
N Ahir,T20I,6.0,6.0,68.0,120.0,2.0,2.0,4.0,53.04666666666666,3.213333333333334,65.64333333333333,23.0,0.0,0.0,1.0,17.0,16.67,90.0,157.0,2.0,7.0,37.0,15.0,10.47,78.5,45.0,41.11,Allrounder,T20I,15.06372704948316,34.74945771308502,22.94,1.0,-0.8040742648360037,1.5688572667932872
N Boje,ODI,11.0,11.0,215.0,211.0,23.0,2.0,5.0,143.56727272727272,20.418181818181814,33.01,50.0,1.0,0.0,0.0,43.0,54.55,920.0,714.0,16.0,20.0,487.0,153.3,4.66,44.62,57.5,52.93,Allrounder,ODI,46.58278349967089,55.167439901085345,50.02,2.0,3.5268428538867203,-3.0516899068915047
N Burger,IPL,,,,,,,,,,,,,,,,,297.0,509.0,16.0,15.0,136.0,49.5,10.28,31.81,18.56,45.79,Bowler,IPL+ODI+T20I,0.0,41.72523832980053,16.69,,,
N Burger,ODI,7.0,7.0,39.0,92.0,2.0,0.0,3.0,43.21999999999999,1.2428571428571429,67.47714285714287,17.0,0.0,0.0,0.0,13.0,0.0,563.0,590.0,21.0,12.0,330.0,93.8,6.29,28.1,26.81,58.61,Allrounder,IPL+ODI+T20I,8.720978409483957,55.224598070633384,27.32,0.0,-2.8327924194964584,-0.2386664909230357
N Burger,T20I,,,,,,,,,,,,,,,,,174.0,251.0,6.0,8.0,78.0,29.0,8.66,41.83,29.0,44.83,Bowler,IPL+ODI+T20I,0.0,43.20086045933872,17.28,,,
N Chejay,T20I,15.0,15.0,179.0,234.0,14.0,2.0,12.0,65.94,5.546666666666667,54.916,50.0,1.0,0.0,2.0,14.92,13.33,,,,,,,,,,,Batter,T20I,15.978690191868044,0.0,9.59,,,
N Davin,ODI,12.0,12.0,165.0,205.0,18.0,4.0,12.0,72.64916666666666,11.103333333333332,69.58916666666666,40.0,0.0,0.0,1.0,13.75,16.67,,,,,,,,,,,Batter,ODI+T20I,19.106531143104963,0.0,11.46,,,
N Davin,T20I,39.0,39.0,1007.0,732.0,109.0,34.0,34.0,128.45692307692306,18.103589743589744,45.586666666666666,89.0,6.0,0.0,1.0,29.62,53.85,,,,,,,,,,,Batter,ODI+T20I,40.19021844996723,0.0,24.11,,,
N Deonarine,ODI,25.0,25.0,546.0,855.0,48.0,6.0,20.0,61.84439999999999,6.056,63.0924,65.0,3.0,0.0,0.0,27.3,52.0,393.0,368.0,4.0,16.0,159.0,65.5,5.62,92.0,98.25,40.46,Allrounder,ODI+T20I,27.642875253109537,44.1815210972472,34.26,2.0,-0.08146817321296257,-1.4405200522582748
N Deonarine,T20I,7.0,7.0,55.0,53.0,5.0,0.0,5.0,89.44,7.853333333333333,47.879999999999995,36.0,0.0,0.0,3.0,11.0,14.29,,,,,,,,,,,Batter,ODI+T20I,17.99730491020216,0.0,10.8,,,
N Dickwella,ODI,52.0,52.0,1604.0,1717.0,187.0,12.0,50.0,90.0721153846154,12.348076923076924,55.37403846153846,116.0,11.0,2.0,1.0,32.08,51.92,,,,,,,,,,,Batter,ODI+T20I,35.00752577792649,0.0,21.0,,,
N Dickwella,T20I,26.0,26.0,480.0,366.0,61.0,9.0,25.0,115.19192307692308,16.74269230769231,47.934999999999995,68.0,1.0,0.0,2.0,19.2,42.31,,,,,,,,,,,Batter,ODI+T20I,32.363928566470776,0.0,19.42,,,
N Dutta,ODI,5.0,5.0,70.0,120.0,2.0,2.0,3.0,55.114,2.968,60.251999999999995,45.0,0.0,0.0,1.0,23.33,20.0,234.0,177.0,2.0,5.0,114.0,39.0,4.54,88.5,117.0,48.72,Allrounder,ODI+T20I,17.84356439556204,49.241682618786264,30.4,0.0,-1.451481215840666,-1.2260512828643884
N Dutta,T20I,7.0,7.0,80.0,50.0,5.0,5.0,4.0,158.2642857142857,18.07,25.625714285714285,27.0,0.0,0.0,0.0,20.0,14.29,451.0,507.0,24.0,24.0,182.0,75.2,6.74,21.12,18.79,40.35,Allrounder,ODI+T20I,31.530549555543686,49.30826476169456,38.64,3.0,3.0847270151171484,0.3478233082674557
N Hussain,ODI,11.0,11.0,213.0,321.0,15.0,0.0,11.0,57.29818181818182,4.301818181818182,62.79636363636364,54.0,1.0,0.0,1.0,19.36,36.36,,,,,,,,,,,Batter,ODI,20.678681191067014,0.0,12.41,,,
N Ifill,ODI,,,,,,,,,,,,,,,,,72.0,90.0,0.0,3.0,31.0,12.0,7.5,,,43.06,Bowler,ODI,0.0,27.765646942203375,11.11,,,
N Jagadeesan,IPL,10.0,10.0,162.0,147.0,21.0,2.0,9.0,76.057,10.794,60.863,39.0,0.0,0.0,2.0,18.0,40.0,,,,,,,,,,,Batter,IPL,25.322262848709176,0.0,15.19,,,
N Khanna,T20I,20.0,20.0,213.0,161.0,24.0,4.0,12.0,111.3045,14.2775,42.476,37.0,0.0,0.0,2.0,17.75,25.0,,,,,,,,,,,Batter,T20I,26.984680877657393,0.0,16.19,,,
N Knights,T20I,13.0,13.0,193.0,139.0,16.0,13.0,12.0,91.96692307692308,13.867692307692309,66.66,69.0,1.0,0.0,4.0,16.08,30.77,,,,,,,,,,,Batter,T20I,25.697613616248645,0.0,15.42,,,
N Krishna,T20I,11.0,11.0,60.0,80.0,7.0,0.0,8.0,64.0190909090909,7.287272727272727,61.809999999999995,20.0,0.0,0.0,2.0,7.5,9.09,178.0,264.0,12.0,12.0,65.0,29.7,8.89,22.0,14.83,36.52,Allrounder,T20I,13.218814866428687,42.23236913332145,24.82,1.0,-0.6866964806641964,1.800994773772151
N M'shangwe,ODI,,,,,,,,,,,,,,,,,216.0,165.0,1.0,4.0,119.0,36.0,4.58,165.0,216.0,55.09,Bowler,ODI+T20I,0.0,44.89108957996478,17.96,,,
N M'shangwe,T20I,,,,,,,,,,,,,,,,,96.0,142.0,4.0,5.0,29.0,16.0,8.88,35.5,24.0,30.21,Bowler,ODI+T20I,0.0,38.418742777535,15.37,,,
N Madziva,ODI,8.0,8.0,59.0,122.0,5.0,0.0,7.0,47.39125,1.8725,67.21,25.0,0.0,0.0,0.0,8.43,12.5,396.0,417.0,13.0,9.0,203.0,66.0,6.32,32.08,30.46,51.26,Allrounder,ODI+T20I,10.412879397713764,51.764701329927064,26.95,0.0,-2.3815927902005387,0.04736393361010357
N Madziva,T20I,8.0,8.0,62.0,62.0,4.0,3.0,4.0,78.8375,5.79,49.52875,28.0,0.0,0.0,1.0,15.5,12.5,239.0,346.0,12.0,12.0,90.0,39.8,8.69,28.83,19.92,37.66,Allrounder,ODI+T20I,17.232301203896423,42.47570714549042,27.33,1.0,0.11144538722224999,1.3468657692112782
N Mokoena,T20I,,,,,,,,,,,,,,,,,63.0,79.0,3.0,3.0,27.0,10.5,7.52,26.33,21.0,42.86,Bowler,T20I,0.0,46.02949598178662,18.41,,,
N Mugabe,T20I,18.0,18.0,418.0,399.0,37.0,13.0,16.0,91.09444444444443,11.336111111111112,54.550555555555555,71.0,2.0,0.0,2.0,26.12,50.0,,,,,,,,,,,Batter,T20I,31.70454241706262,0.0,19.02,,,
N Naranbaatar,T20I,11.0,11.0,16.0,87.0,1.0,0.0,10.0,16.236363636363635,0.3790909090909091,86.92,5.0,0.0,0.0,5.0,1.6,0.0,102.0,236.0,1.0,7.0,27.0,17.0,13.88,236.0,102.0,26.47,Allrounder,T20I,2.1921740278128166,9.868289968006133,5.26,1.0,-2.2015639837711136,4.436147822248436
N Ndzeute,T20I,,,,,,,,,,,,,,,,,60.0,79.0,4.0,3.0,29.0,10.0,7.9,19.75,15.0,48.33,Bowler,T20I,0.0,47.56089740916608,19.02,,,
N Nipiko,T20I,34.0,34.0,800.0,730.0,53.0,28.0,28.0,96.25088235294118,9.23735294117647,46.43882352941176,74.0,5.0,0.0,1.0,28.57,47.06,413.0,568.0,36.0,25.0,189.0,68.8,8.26,15.78,11.47,45.76,Allrounder,T20I,31.754407972854462,49.26695544947354,38.76,2.0,1.4377357321692572,-0.6781559439677134
N Nuntarach,T20I,29.0,29.0,187.0,300.0,10.0,1.0,26.0,51.6551724137931,3.20448275862069,63.13655172413793,20.0,0.0,0.0,4.0,7.19,6.9,197.0,251.0,12.0,17.0,79.0,32.8,7.65,20.92,16.42,40.1,Allrounder,T20I,9.84446457643208,46.14900409091051,24.37,1.0,-1.6306628439373223,1.2744658707400565
N Pathan,T20I,8.0,8.0,149.0,128.0,10.0,7.0,6.0,94.0975,11.9275,53.16625,54.0,1.0,0.0,1.0,24.83,37.5,,,,,,,,,,,Batter,T20I,29.240242132735087,0.0,17.54,,,
N Peter,ODI,,,,,,,,,,,,,,,,,72.0,73.0,3.0,2.0,33.0,12.0,6.08,24.33,24.0,45.83,Bowler,ODI+T20I,0.0,50.262165905511864,20.1,,,
N Peter,T20I,5.0,5.0,29.0,25.0,3.0,0.0,2.0,125.144,13.524,38.476,10.0,0.0,0.0,0.0,14.5,0.0,210.0,333.0,9.0,12.0,69.0,35.0,9.51,37.0,23.33,32.86,Allrounder,ODI+T20I,21.938949520085814,38.23282989728361,28.46,3.0,1.962170681578127,2.259424872363377
N Pokana,ODI,11.0,11.0,54.0,122.0,3.0,1.0,5.0,45.73818181818182,3.001818181818182,68.03818181818181,11.0,0.0,0.0,1.0,10.8,0.0,795.0,564.0,26.0,16.0,506.0,132.5,4.26,21.69,30.58,63.65,Allrounder,ODI+T20I,8.977319752978012,62.217888460663715,30.27,0.0,-3.2049964057957214,-1.1404547935413785
N Pokana,T20I,9.0,9.0,39.0,46.0,0.0,2.0,5.0,78.61111111111111,2.963333333333334,40.833333333333336,12.0,0.0,0.0,1.0,7.8,0.0,466.0,599.0,21.0,23.0,209.0,77.7,7.71,28.52,22.19,44.85,Allrounder,ODI+T20I,11.093641533064073,47.746482492249015,25.75,1.0,-0.6988825709641617,1.351092743934109
N Pooran,IPL,97.0,97.0,2477.0,1508.0,168.0,180.0,75.0,142.64154639175257,19.75103092783505,41.59247422680412,87.0,15.0,0.0,8.0,33.03,49.48,,,,,,,,,,,Batter,IPL+ODI+T20I,43.11136712243309,0.0,25.87,,,
N Pooran,ODI,54.0,54.0,1829.0,1868.0,142.0,75.0,47.0,89.55925925925925,10.794074074074071,56.33833333333333,118.0,12.0,3.0,3.0,38.91,61.11,169.0,174.0,6.0,7.0,70.0,28.2,6.17,29.0,28.17,41.42,Allrounder,IPL+ODI+T20I,38.41693938768374,48.57183863132012,42.48,2.0,1.600099920008086,-2.009394894888183
N Pooran,T20I,96.0,96.0,2177.0,1615.0,146.0,141.0,85.0,121.88645833333334,16.298020833333332,46.518125,82.0,12.0,0.0,3.0,25.61,44.79,,,,,,,,,,,Batter,IPL+ODI+T20I,36.205099078451816,0.0,21.72,,,
N Pradeep,ODI,19.0,19.0,35.0,79.0,3.0,1.0,7.0,55.13157894736842,5.482105263157894,69.34210526315789,7.0,0.0,0.0,8.0,5.0,0.0,2243.0,2320.0,58.0,45.0,1150.0,373.8,6.21,40.0,38.67,51.27,Allrounder,ODI+T20I,9.02689124904814,55.55894960899177,27.64,0.0,-2.449811550554889,0.2987852900698672
N Pradeep,T20I,,,,,,,,,,,,,,,,,278.0,449.0,15.0,16.0,87.0,46.3,9.7,29.93,18.53,31.29,Bowler,ODI+T20I,0.0,38.45348707760907,15.38,,,
N Rana,IPL,121.0,121.0,3078.0,2235.0,288.0,151.0,111.0,121.29429752066116,17.707438016528926,46.372148760330575,91.0,22.0,0.0,8.0,27.73,50.41,216.0,326.0,10.0,27.0,66.0,36.0,9.06,32.6,21.6,30.56,Allrounder,IPL,39.30359525513896,38.93183569050487,39.15,3.0,3.2757951948512884,0.3089176709491584
N Saini,IPL,10.0,10.0,140.0,141.0,16.0,0.0,10.0,83.005,8.964,54.254999999999995,50.0,1.0,0.0,0.0,14.0,20.0,,,,,,,,,,,Batter,IPL,20.025245057623604,0.0,12.02,,,
N Salekar,T20I,12.0,12.0,128.0,154.0,6.0,1.0,11.0,72.0325,4.314166666666666,51.075,33.0,0.0,0.0,1.0,11.64,16.67,228.0,272.0,10.0,12.0,106.0,38.0,7.16,27.2,22.8,46.49,Allrounder,T20I,15.589203622127567,48.543371851911644,28.77,1.0,-0.7486338233309067,0.4457409726427124
N Senamontree,T20I,30.0,30.0,137.0,223.0,3.0,0.0,16.0,62.931,1.0356666666666667,44.370333333333335,17.0,0.0,0.0,2.0,8.56,0.0,1078.0,988.0,72.0,49.0,595.0,179.7,5.5,13.72,14.97,55.19,Allrounder,T20I,9.071473158830033,61.77367933242364,30.15,0.0,-1.9859803245174583,-0.122842474694706
N Tanner,T20I,20.0,20.0,288.0,321.0,12.0,8.0,17.0,72.723,4.5649999999999995,54.370000000000005,60.0,1.0,0.0,2.0,16.94,25.0,310.0,414.0,22.0,19.0,126.0,51.7,8.01,18.82,14.09,40.65,Allrounder,T20I,19.192039596089895,46.642088089771676,30.17,1.0,-0.2207626122892096,0.5411412685443936
N Thushara,IPL,,,,,,,,,,,,,,,,,180.0,289.0,9.0,8.0,63.0,30.0,9.63,32.11,20.0,35.0,Bowler,IPL+T20I,0.0,39.045123478821935,15.62,,,
N Thushara,T20I,8.0,8.0,4.0,24.0,0.0,0.0,0.0,38.88875,0.0,73.61125,2.0,0.0,0.0,5.0,,0.0,533.0,755.0,28.0,27.0,209.0,88.8,8.5,26.96,19.04,39.21,Allrounder,IPL+T20I,3.6549577067669174,45.02150249454945,20.2,,,
N Tyagi,T20I,,,,,,,,,,,,,,,,,120.0,167.0,5.0,7.0,46.0,20.0,8.35,33.4,24.0,38.33,Bowler,T20I,0.0,42.405186832096156,16.96,,,
N Vanua,ODI,49.0,49.0,769.0,957.0,39.0,45.0,46.0,74.02367346938775,8.52795918367347,65.26755102040816,60.0,2.0,0.0,8.0,16.72,26.53,2119.0,1880.0,51.0,49.0,1235.0,353.2,5.32,36.86,41.55,58.28,Allrounder,ODI+T20I,21.253808546303947,59.31529103541162,36.48,0.0,-1.246333254089496,-1.4880722613465562
N Vanua,T20I,37.0,37.0,588.0,451.0,28.0,36.0,30.0,101.6608108108108,9.637027027027028,48.41783783783784,71.0,3.0,0.0,5.0,19.6,32.43,854.0,1111.0,50.0,43.0,376.0,142.3,7.81,22.22,17.08,44.03,Allrounder,ODI+T20I,26.483063283986436,50.48086097426432,36.08,3.0,0.913664336838756,-0.05526442803777356
N Venables,T20I,,,,,,,,,,,,,,,,,78.0,82.0,1.0,4.0,37.0,13.0,6.31,82.0,78.0,47.44,Bowler,T20I,0.0,45.42111010002644,18.17,,,
N Wadhera,IPL,37.0,37.0,784.0,560.0,64.0,43.0,32.0,127.6381081081081,17.824054054054056,42.29540540540541,70.0,4.0,0.0,2.0,24.5,37.84,,,,,,,,,,,Batter,IPL,35.0074720828277,0.0,21.0,,,
N Wijesekera,T20I,8.0,8.0,64.0,84.0,4.0,1.0,6.0,113.4425,11.236249999999998,39.00875,28.0,0.0,0.0,0.0,10.67,12.5,,,,,,,,,,,Batter,T20I,21.178055286997868,0.0,12.71,,,
N Zimonjic,T20I,16.0,16.0,117.0,119.0,8.0,6.0,14.0,77.189375,9.04125,65.44375,19.0,0.0,0.0,4.0,8.36,0.0,141.0,284.0,10.0,13.0,44.0,23.5,12.09,28.4,14.1,31.21,Allrounder,T20I,13.632844274777883,32.89041527036697,21.34,1.0,0.0796688070666795,3.3518119401871096
NA Greenwood,T20I,32.0,32.0,896.0,634.0,94.0,24.0,29.0,117.3965625,14.5640625,40.5778125,86.0,4.0,0.0,2.0,30.9,56.25,348.0,349.0,17.0,20.0,144.0,58.0,6.02,20.53,20.47,41.38,Allrounder,T20I,38.43172141701091,50.59518514933339,43.3,3.0,2.5328786883801544,-1.5314142061929983
NA Karnik,T20I,,,,,,,,,,,,,,,,,158.0,239.0,9.0,8.0,63.0,26.3,9.09,26.56,17.56,39.87,Bowler,T20I,0.0,42.210053795073414,16.88,,,
NA Maiolo,T20I,,,,,,,,,,,,,,,,,96.0,92.0,4.0,4.0,46.0,16.0,5.75,23.0,24.0,47.92,Bowler,T20I,0.0,51.84211090057821,20.74,,,
NA Rock,T20I,16.0,16.0,160.0,149.0,13.0,3.0,15.0,84.585,5.739375,46.139375,37.0,0.0,0.0,1.0,10.67,25.0,,,,,,,,,,,Batter,T20I,18.710216211249648,0.0,11.23,,,
NA Saini,IPL,6.0,6.0,31.0,35.0,3.0,0.0,3.0,69.14666666666666,5.853333333333333,51.19,12.0,0.0,0.0,1.0,10.33,0.0,592.0,864.0,18.0,28.0,266.0,98.7,8.75,48.0,32.89,44.93,Allrounder,IPL+ODI+T20I,12.19749772298284,43.65583669706139,24.78,1.0,-0.7266146387582212,1.5101270948611696
NA Saini,ODI,,,,,,,,,,,,,,,,,390.0,458.0,6.0,7.0,187.0,65.0,7.05,76.33,65.0,47.95,Bowler,IPL+ODI+T20I,0.0,44.89835557336835,17.96,,,
NA Saini,T20I,,,,,,,,,,,,,,,,,197.0,241.0,13.0,9.0,104.0,32.8,7.35,18.54,15.15,52.79,Bowler,IPL+ODI+T20I,0.0,51.105213883467385,20.44,,,
NA de Groot,ODI,6.0,6.0,44.0,127.0,6.0,0.0,5.0,18.918333333333333,2.466666666666667,91.02833333333332,17.0,0.0,0.0,3.0,8.8,0.0,81.0,88.0,3.0,3.0,34.0,13.5,6.52,29.33,27.0,41.98,Allrounder,ODI,5.59875753520536,47.68210191207011,22.43,0.0,-3.463256967297477,0.7002032851083179
NB Mahwire,ODI,8.0,8.0,40.0,106.0,2.0,0.0,7.0,48.35,5.20875,71.70125,10.0,0.0,0.0,1.0,5.71,0.0,358.0,297.0,7.0,9.0,234.0,59.7,4.97,42.43,51.14,65.36,Allrounder,ODI,8.503947957596012,57.76818731294978,28.21,0.0,-3.183257797871771,-0.7414231778763992
NCK Liyanage,T20I,,,,,,,,,,,,,,,,,72.0,84.0,2.0,4.0,44.0,12.0,7.0,42.0,36.0,61.11,Bowler,T20I,0.0,51.57829664701998,20.63,,,
ND Laegsgaard,T20I,25.0,25.0,484.0,325.0,41.0,29.0,20.0,111.6984,17.7936,54.2496,91.0,3.0,0.0,5.0,24.2,40.0,459.0,451.0,29.0,24.0,237.0,76.5,5.9,15.55,15.83,51.63,Allrounder,T20I,33.75561819320845,55.62259083968451,42.5,2.0,1.3704036966937845,-1.5431980373746383
ND McKenzie,ODI,7.0,7.0,182.0,256.0,16.0,0.0,5.0,59.48142857142857,5.454285714285715,61.87428571428571,63.0,2.0,0.0,0.0,36.4,42.86,,,,,,,,,,,Batter,ODI,28.172611177611074,0.0,16.9,,,
NE Bonner,ODI,6.0,6.0,85.0,135.0,6.0,0.0,5.0,51.82333333333333,3.6633333333333327,67.48166666666667,31.0,0.0,0.0,2.0,17.0,33.33,65.0,56.0,1.0,3.0,28.0,10.8,5.19,56.0,65.0,43.08,Allrounder,ODI,18.465411688790624,48.57823643367419,30.51,0.0,-1.4009400228656335,-0.8208581645533513
NF Kelly,ODI,6.0,6.0,198.0,266.0,28.0,3.0,6.0,67.56333333333333,10.543333333333331,72.41833333333334,83.0,2.0,0.0,0.0,33.0,50.0,,,,,,,,,,,Batter,ODI+T20I,31.36339648515831,0.0,18.82,,,
NF Kelly,T20I,7.0,7.0,97.0,88.0,12.0,1.0,6.0,93.17428571428572,10.15857142857143,41.58571428571429,39.0,0.0,0.0,0.0,16.17,28.57,,,,,,,,,,,Batter,ODI+T20I,23.800236703219323,0.0,14.28,,,
NFI McCallum,ODI,10.0,10.0,233.0,353.0,22.0,5.0,8.0,47.777,4.339,71.788,121.0,1.0,1.0,0.0,29.12,30.0,,,,,,,,,,,Batter,ODI,21.641984623522443,0.0,12.99,,,
NG Collins,T20I,15.0,15.0,311.0,339.0,29.0,4.0,13.0,85.738,9.447333333333336,56.132666666666665,64.0,1.0,0.0,0.0,23.92,33.33,,,,,,,,,,,Batter,T20I,26.312401470497893,0.0,15.79,,,
NG Jones,ODI,,,,,,,,,,,,,,,,,156.0,85.0,4.0,4.0,99.0,26.0,3.27,21.25,39.0,63.46,Bowler,ODI,0.0,62.2957968993512,24.92,,,
NG Smith,ODI,12.0,12.0,84.0,118.0,5.0,0.0,8.0,54.13333333333333,3.2616666666666667,60.784166666666664,21.0,0.0,0.0,3.0,10.5,8.33,676.0,745.0,22.0,17.0,357.0,112.7,6.61,33.86,30.73,52.81,Allrounder,ODI,11.443223096572327,52.31962066069242,27.79,0.0,-1.959140323543515,0.095748916155719
NGRP Jayasuriya,ODI,,,,,,,,,,,,,,,,,96.0,95.0,0.0,2.0,42.0,16.0,5.94,,,43.75,Bowler,ODI,0.0,31.3754440069389,12.55,,,
NJ Astle,ODI,43.0,43.0,1571.0,2028.0,163.0,19.0,36.0,57.95255813953489,7.541627906976744,70.98255813953489,145.0,13.0,4.0,8.0,43.64,48.84,401.0,346.0,6.0,21.0,178.0,66.8,5.18,57.67,66.83,44.39,Allrounder,ODI,33.244822325107734,49.34555856023244,39.69,2.0,0.0057340253607677735,-2.5040156049350886
NJ Ferraby,T20I,13.0,13.0,133.0,135.0,19.0,0.0,13.0,67.10230769230769,9.215384615384616,64.92307692307692,41.0,0.0,0.0,3.0,10.23,23.08,,,,,,,,,,,Batter,T20I,17.969077086731723,0.0,10.78,,,
NJ O'Brien,ODI,63.0,63.0,1692.0,2351.0,140.0,25.0,57.0,69.40142857142857,6.508571428571429,58.65142857142857,109.0,13.0,1.0,1.0,29.68,46.03,,,,,,,,,,,Batter,ODI+T20I,28.879605340062838,0.0,17.33,,,
NJ O'Brien,T20I,20.0,20.0,316.0,326.0,25.0,6.0,18.0,96.881,9.917,46.625,40.0,0.0,0.0,0.0,17.56,35.0,,,,,,,,,,,Batter,ODI+T20I,25.779099176775425,0.0,15.47,,,
NK Aneesh Kumar,T20I,12.0,12.0,41.0,51.0,1.0,1.0,5.0,54.06166666666667,0.7933333333333333,50.8325,24.0,0.0,0.0,4.0,8.2,8.33,518.0,592.0,21.0,26.0,237.0,86.3,6.86,28.19,24.67,45.75,Allrounder,T20I,9.689552980260748,49.905990550384004,25.78,1.0,-1.6364320318637047,0.7226203896843612
NK Patel,ODI,32.0,32.0,477.0,685.0,34.0,8.0,25.0,66.97749999999999,5.2184375,57.56125,52.0,1.0,0.0,1.0,19.08,34.38,1531.0,1210.0,39.0,36.0,815.0,255.2,4.74,31.03,39.26,53.23,Allrounder,ODI+T20I,21.47916881158544,58.330584133939524,36.22,2.0,-1.0660592668034337,-1.6315405266567662
NK Patel,T20I,11.0,11.0,115.0,105.0,9.0,2.0,6.0,90.19,8.314545454545454,45.09,28.0,0.0,0.0,1.0,19.17,27.27,382.0,367.0,26.0,20.0,191.0,63.7,5.76,14.12,14.69,50.0,Allrounder,ODI+T20I,23.460500962848993,55.246949138897975,36.18,2.0,0.17659957517804126,-0.8385399644141646
NK Tiwari,T20I,13.0,13.0,190.0,214.0,15.0,5.0,11.0,63.80384615384616,6.586153846153847,64.86692307692307,46.0,0.0,0.0,3.0,17.27,30.77,293.0,330.0,15.0,15.0,126.0,48.8,6.76,22.0,19.53,43.0,Allrounder,T20I,20.36496283420565,49.19423862380013,31.9,1.0,-0.6942814428727827,-0.2487034726276691
NK Yadav,ODI,5.0,5.0,22.0,42.0,1.0,0.0,3.0,46.222,2.0,63.11,10.0,0.0,0.0,0.0,7.33,0.0,282.0,270.0,10.0,6.0,166.0,47.0,5.74,27.0,28.2,58.87,Allrounder,ODI+T20I,7.504243864017697,55.56670768256927,26.73,0.0,-2.8246575135213443,-0.14406627713411346
NK Yadav,T20I,8.0,8.0,81.0,36.0,4.0,8.0,4.0,196.875,24.55375,31.69625,37.0,0.0,0.0,1.0,20.25,12.5,311.0,423.0,21.0,18.0,147.0,51.8,8.17,20.14,14.81,47.27,Allrounder,ODI+T20I,37.54180005377576,48.19059187538928,41.8,3.0,4.039994768391809,0.48183170688617144
NL McCullum,ODI,62.0,62.0,1070.0,1220.0,69.0,33.0,50.0,94.53677419354838,9.44532258064516,50.52854838709678,65.0,4.0,0.0,3.0,21.4,32.26,3536.0,2971.0,63.0,81.0,1723.0,589.3,5.04,47.16,56.13,48.73,Allrounder,ODI+T20I,26.352831631038725,57.184835821605944,38.69,2.0,0.17945232246095313,-1.3943553470304133
